date,disaster_type,event_name,event_confidence,location,location_confidence,severity_level,start_time,start_time_confidence,peak_time,peak_time_confidence,end_time,end_time_confidence,title,source,category,wind_speed,rainfall,casualties,damages,extraction_quality,qa_flags,url,scrape_time
2025-11-02,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,"Vỡ hồ chứa tự đắp ở Tuy Phong: Người dân bức xúc, yêu cầu xử lý trách nhiệm",Tuổi Trẻ,Thiên tai khí tượng – thủy văn,,,1 người chết,,0.25,LOW_QUALITY;MISSING_LOCATION;,https://tuoitre.vn/vo-ho-chua-tu-dap-o-tuy-phong-nguoi-dan-buc-xuc-yeu-cau-xu-ly-trach-nhiem-2025110211003461.htm,2025-12-06T13:43:19.000920
2025-11-15,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,Đắk Lắk yêu cầu các hồ thủy điện xả nước do dự báo mưa rất lớn,Tuổi Trẻ,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://tuoitre.vn/dak-lak-yeu-cau-cac-ho-thuy-dien-xa-nuoc-do-du-bao-mua-rat-lon-2025111518155908.htm,2025-12-06T13:43:19.995672
2025-11-21,"Lũ, lũ quét",,0.0,,0.0,Không xác định,1993,0.4640000000000001,,,,,"Mực nước sông nhiều nơi lập đỉnh mới, có nơi vượt mốc lũ lịch sử hơn 1m",Tuổi Trẻ,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://tuoitre.vn/muc-nuoc-song-nhieu-noi-lap-dinh-moi-co-noi-vuot-moc-lu-lich-su-hon-1m-20251121111225506.htm,2025-12-06T13:43:21.361333
2025-11-25,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,"Lũ lịch sử ở Thái Lan: Thủ tướng ban bố tình trạng khẩn cấp, bệnh viện kêu cứu",Tuổi Trẻ,Thiên tai khí tượng – thủy văn,,,13 người chết,,0.25,LOW_QUALITY;MISSING_LOCATION;,https://tuoitre.vn/lu-lich-su-o-thai-lan-thu-tuong-ban-bo-tinh-trang-khan-cap-benh-vien-keu-cuu-2025112521180487.htm,2025-12-06T13:43:22.806011
2025-11-06,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,"Lâm Đồng xả nước nhiều hồ thủy điện lớn, cảnh báo lũ quét sau bão Kalmaegi",Tuổi Trẻ,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://tuoitre.vn/lam-dong-xa-nuoc-nhieu-ho-thuy-dien-lon-canh-bao-lu-quet-sau-bao-kalmaegi-20251106215444864.htm,2025-12-06T13:43:24.800339
2025-11-20,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,"Công an các tỉnh tăng cường tới Đắk Lắk, ứng phó với lũ đặc biệt lớn",Tuổi Trẻ,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://tuoitre.vn/cong-an-cac-tinh-tang-cuong-toi-dak-lak-ung-pho-voi-lu-dac-biet-lon-20251120134440655.htm,2025-12-06T13:43:26.349990
2025-11-24,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,Bữa cơm chan nước mưa kèm nước mắt của người dân nơi vùng lũ dữ quét qua,Tuổi Trẻ,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://tuoitre.vn/bua-com-chan-nuoc-mua-kem-nuoc-mat-cua-nguoi-dan-noi-vung-lu-du-quet-qua-20251124153108922.htm,2025-12-06T13:43:27.318571
2025-11-25,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,"Sẵn sàng điều tiết nguồn hàng, dự trữ lương thực thực phẩm, xăng dầu",Tuổi Trẻ,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://tuoitre.vn/san-sang-dieu-tiet-nguon-hang-du-tru-luong-thuc-thuc-pham-xang-dau-20251125075859927.htm,2025-12-06T13:43:28.599642
2025-12-02,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,Bão lũ bất thường càn quét nhiều nước châu Á: Mô hình khí hậu 'bó tay' không còn dự báo nổi?,Tuổi Trẻ,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://tuoitre.vn/bao-lu-bat-thuong-can-quet-nhieu-nuoc-chau-a-mo-hinh-khi-hau-bo-tay-khong-con-du-bao-noi-20251202103555963.htm,2025-12-06T13:43:29.989023
2025-11-25,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,"Lính cứu hỏa từ TP.HCM ra Phú Yên cũ hỗ trợ dân sau lũ, trao gần 100 tấn hàng cứu trợ",Tuổi Trẻ,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://tuoitre.vn/linh-cuu-hoa-tu-tp-hcm-ra-phu-yen-cu-ho-tro-dan-sau-lu-trao-gan-100-tan-hang-cuu-tro-20251125165154654.htm,2025-12-06T13:43:30.967289
2025-11-20,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,"Cảnh báo rủi ro thiên tai sạt lở, lũ quét cấp 2-3 tại Đắk Lắk, Khánh Hòa",Tuổi Trẻ,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://tuoitre.vn/canh-bao-rui-ro-thien-tai-sat-lo-lu-quet-cap-2-3-tai-dak-lak-khanh-hoa-2025112010034379.htm,2025-12-06T13:43:32.265440
2025-11-26,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,"Bão số 15 có thể gây mưa vừa, mưa to ở Đà Nẵng đến Lâm Đồng, nguy cơ ngập lụt, sạt lở",Tuổi Trẻ,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://tuoitre.vn/bao-so-15-co-the-gay-mua-vua-mua-to-o-da-nang-den-lam-dong-nguy-co-ngap-lut-sat-lo-20251126204701958.htm,2025-12-06T13:43:33.246394
2025-11-23,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,"Cảnh nhói lòng ở vùng lũ Đắk Lắk: Những cánh tay chờ một suất chăn màn, hàng hóa cứu trợ",Tuổi Trẻ,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://tuoitre.vn/canh-nhoi-long-o-vung-lu-dak-lak-nhung-canh-tay-cho-mot-suat-chan-man-hang-hoa-cuu-tro-20251123191858122.htm,2025-12-06T13:43:34.562150
2025-11-21,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,"Mưa tiếp tục trút xuống, rủi ro thiên tai tại Khánh Hòa, Đắk Lắk vẫn ở cấp 2",Tuổi Trẻ,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://tuoitre.vn/mua-tiep-tuc-trut-xuong-rui-ro-thien-tai-tai-khanh-hoa-dak-lak-van-o-cap-2-20251121090818385.htm,2025-12-06T13:43:35.777704
2025-11-29,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,"Saigon Co.op tương thân tương ái, đồng hành cùng bà con vượt thiên tai",Tuổi Trẻ,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://tuoitre.vn/saigon-co-op-tuong-than-tuong-ai-dong-hanh-cung-ba-con-vuot-thien-tai-2025112920535665.htm,2025-12-06T13:43:36.631506
2025-11-19,"Lũ, lũ quét",,0.0,,0.0,Không xác định,2009,0.5800000000000001,,,,,Cảnh báo rủi ro thiên tai rất lớn do mưa lũ ở Đắk Lắk,Tuổi Trẻ,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://tuoitre.vn/canh-bao-rui-ro-thien-tai-rat-lon-do-mua-lu-o-dak-lak-20251119120938905.htm,2025-12-06T13:43:38.624740
2025-11-16,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,"Miền Trung mưa lớn đến 18-11, Thủ tướng yêu cầu rà soát, sơ tán dân ở nơi có nguy cơ sạt lở",Tuổi Trẻ,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://tuoitre.vn/mien-trung-mua-lon-den-18-11-thu-tuong-yeu-cau-ra-soat-so-tan-dan-o-noi-co-nguy-co-sat-lo-20251116221022733.htm,2025-12-06T13:43:42.316909
2025-11-20,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,"Hạn chế xe trên quốc lộ 1 từ Ninh Thuận cũ ra Cam Ranh, Khánh Hòa",Tuổi Trẻ,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://tuoitre.vn/han-che-xe-tren-quoc-lo-1-tu-ninh-thuan-cu-ra-cam-ranh-khanh-hoa-2025112017103568.htm,2025-12-06T13:43:43.469561
2025-12-06,"Lũ, lũ quét",,0.0,,0.0,Không xác định,2009,0.53,,,,,Kiến nghị nâng ngưỡng chịu thuế thu nhập cá nhân,Thanh Niên,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://thanhnien.vn/kien-nghi-nang-nguong-chiu-thue-thu-nhap-ca-nhan-185251205185016097.htm,2025-12-06T13:43:12.562858
2025-11-04,"Lũ, lũ quét",,0.0,,0.0,Không xác định,1843,0.42400000000000004,,,,,"Kỳ 115: Cà phê, nền tảng phát triển toàn diện của Costa Rica",Thanh Niên,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://thanhnien.vn/ky-115-ca-phe-nen-tang-phat-trien-toan-dien-cua-costa-rica-185251103173609358.htm,2025-12-06T13:43:13.543132
2025-12-06,"Lũ, lũ quét",,0.0,,0.0,Không xác định,2026,0.42400000000000004,,,,,Thi đánh giá năng lực: Thí sinh được sử dụng VNeID để dự thi?,Thanh Niên,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://thanhnien.vn/thi-danh-gia-nang-luc-thi-sinh-duoc-su-dung-vneid-de-du-thi-185251206100535668.htm,2025-12-06T13:43:17.855094
2025-10-30,"Lũ, lũ quét",,0.0,,0.0,Không xác định,2025,0.5,,,,,"Thời Luận - Bình luận thời sự, phản bác thông tin xấu - Báo Thanh Niên",Thanh Niên,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://thanhnien.vn/chinh-tri/thoi-luan.htm,2025-12-06T13:43:19.524700
2025-12-05,"Lũ, lũ quét",,0.0,,0.0,Không xác định,2025,0.53,,,,,Vụ 'chê' 30.000 đồng ủng hộ miền Trung: 'Cán bộ cơ sở phát ngôn chưa phù hợp',Thanh Niên,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://thanhnien.vn/vu-che-30000-dong-ung-ho-mien-trung-can-bo-co-so-phat-ngon-chua-phu-hop-185251205160910784.htm,2025-12-06T13:43:22.222421
2025-11-24,"Lũ, lũ quét",,0.0,,0.0,Không xác định,2025,0.55,,,,,"Giáo Dục - Tin tức chương trình, công nghệ, đào tạo mới nhất",Thanh Niên,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://thanhnien.vn/giao-duc.htm,2025-12-06T13:43:30.821318
2025-11-28,"Lũ, lũ quét",,0.0,,0.0,Không xác định,2025,0.5,,,,,"Du lịch - Địa điểm, dịch vụ lữ hành, bản đồ tour việt nam",Thanh Niên,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://thanhnien.vn/du-lich.htm,2025-12-06T13:43:40.680933
2025-12-06,"Lũ, lũ quét",,0.0,,0.0,Không xác định,2025,0.55,,,,,Thanh Niên và tôi: Từ chân sai vặt đến người yêu Báo Thanh Niên,Thanh Niên,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://thanhnien.vn/thanh-nien-va-toi-tu-chan-sai-vat-den-nguoi-yeu-bao-thanh-nien-185251202112619298.htm,2025-12-06T13:43:42.559617
2025-11-11,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,"Bạn đọc - Kết nối, ý kiến, phản ánh, phản hồi bạn đọc, thư bạn đọc - Báo Thanh Niên",Thanh Niên,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://thanhnien.vn/ban-doc.htm,2025-12-06T13:43:46.252563
2025-09-23,"Lũ, lũ quét",,0.0,,0.0,Không xác định,1469,0.4,,,,,Kỳ XI: Quỷ Cốc Tử mưu lược toàn thư - Mưu thiên,Thanh Niên,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://thanhnien.vn/ky-xi-quy-coc-tu-muu-luoc-toan-thu-muu-thien-185250922170511675.htm,2025-12-06T13:43:47.101007
2025-11-19,"Lũ, lũ quét",,0.0,,0.0,Không xác định,2025,0.55,,,,,"Bạn cần biết - Thông tin sản phẩm, dịch vụ, kinh doanh - Báo Thanh Niên",Thanh Niên,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://thanhnien.vn/ban-can-biet.htm,2025-12-06T13:43:55.965048
2025-12-06,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,Thanh Niên và tôi: Kẻ tổn thương vẫn chọn yêu thương người khác,Thanh Niên,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://thanhnien.vn/thanh-nien-va-toi-ke-ton-thuong-van-chon-yeu-thuong-nguoi-khac-185251204181507388.htm,2025-12-06T13:43:57.056440
2025-10-15,"Lũ, lũ quét",,0.0,,0.0,Không xác định,2025,0.53,,,,,"Tin công nghệ - Game 24h online, offline, mobile hay",Thanh Niên,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://thanhnien.vn/cong-nghe.htm,2025-12-06T13:43:59.866435
2025-11-12,"Lũ, lũ quét",,0.0,,0.0,Không xác định,2025,0.53,,,,,"Chính trị Việt Nam - Tin, tình hình hệ thống, tổ chức mới nhất",Thanh Niên,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://thanhnien.vn/chinh-tri.htm,2025-12-06T13:44:20.352321
2025-10-13,"Lũ, lũ quét",,0.0,,0.0,Không xác định,2025,0.53,,,,,"Blog phóng viên - Tâm sự giới trẻ, cuộc sống, xã hội - Báo Thanh Niên",Thanh Niên,Thiên tai khí tượng – thủy văn,,,100 người chết,,0.25,LOW_QUALITY;MISSING_LOCATION;,https://thanhnien.vn/blog-phong-vien.htm,2025-12-06T13:44:21.810030
2025-12-06,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,Hạ tràn xả lũ hồ Kẻ Gỗ bị sạt lở nghiêm trọng,Thanh Niên,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://thanhnien.vn/ha-tran-xa-lu-ho-ke-go-bi-sat-lo-nghiem-trong-185251206101317283.htm,2025-12-06T13:44:55.755920
2025-11-16,"Lũ, lũ quét",,0.0,,0.0,Không xác định,2025,0.53,,,,,"Thủ thuật công nghệ - Hướng dẫn, mẹo, cách tối ưu tính năng",Thanh Niên,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://thanhnien.vn/cong-nghe/thu-thuat.htm,2025-12-06T13:45:09.124947
2025-05-24,"Lũ, lũ quét","Lũ, lũ quét 1/1/2026",0.7,,0.0,Không xác định,1-1-2026,0.504,,,,,Công đoàn - Công nhân | Báo Người lao động,Người Lao Động,Thiên tai khí tượng – thủy văn,,,,,0.35,LOW_QUALITY;MISSING_LOCATION;,https://nld.com.vn/lao-dong/cong-doan-cong-nhan.htm,2025-12-06T13:43:49.782636
2025-11-19,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,"Cảnh báo đặc biệt nghiêm trọng lũ, lũ quét và sạt lở đất với phía Đông của tỉnh Đắk Lắk",Người Lao Động,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://nld.com.vn/canh-bao-dac-biet-nghiem-trong-lu-lu-quet-va-sat-lo-dat-voi-phia-dong-cua-tinh-dak-lak-196251119113243098.htm,2025-12-06T13:44:02.466793
2025-05-24,"Lũ, lũ quét",,0.0,,0.0,Không xác định,2025,0.5800000000000001,,,,,"Pháp luật - Tin nóng nhất về các vụ án lớn, nghiêm trọng | Báo Người lao động",Người Lao Động,Thiên tai khí tượng – thủy văn,,,11 người chết,,0.25,LOW_QUALITY;MISSING_LOCATION;,https://nld.com.vn/phap-luat.htm,2025-12-06T13:44:12.257520
2025-05-24,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,Luật sư của bạn | Báo Người lao động,Người Lao Động,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://nld.com.vn/phap-luat/luat-su-cua-ban.htm,2025-12-06T13:44:14.133301
2025-05-24,"Lũ, lũ quét",,0.0,,0.0,Không xác định,2024,0.55,,,,,"Tin tức giáo dục, xem điểm thi, điểm chuẩn ĐH, CĐ nhanh nhất | Báo Người lao động",Người Lao Động,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://nld.com.vn/giao-duc-khoa-hoc.htm,2025-12-06T13:44:22.772143
2025-05-24,"Lũ, lũ quét","Lũ, lũ quét 27/12/2025",0.7,,0.0,Không xác định,27-12-2025,0.504,,,,,"Du lịch xanh: Tin tức địa điểm du lịch, dịch vụ, sự kiện mới nhất",Người Lao Động,Thiên tai khí tượng – thủy văn,,,,,0.35,LOW_QUALITY;MISSING_LOCATION;,https://nld.com.vn/du-lich-xanh.htm,2025-12-06T13:44:26.445759
2025-05-24,"Lũ, lũ quét",,0.0,,0.0,Không xác định,2025,0.53,,,,,Kinh doanh | Báo Người lao động,Người Lao Động,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://nld.com.vn/kinh-te/kinh-doanh.htm,2025-12-06T13:44:29.098979
2025-05-24,"Lũ, lũ quét",,0.0,,0.0,Không xác định,2026,0.42400000000000004,,,,,Nhà ở xã hội | Báo Người lao động,Người Lao Động,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://nld.com.vn/ban-doc/nha-o-xa-hoi.htm,2025-12-06T13:44:32.033621
2025-05-24,"Lũ, lũ quét","Lũ, lũ quét 1/1/2026",0.7,,0.0,Không xác định,1-1-2026,0.504,,,,,An sinh xã hội | Báo Người lao động,Người Lao Động,Thiên tai khí tượng – thủy văn,,,,,0.35,LOW_QUALITY;MISSING_LOCATION;,https://nld.com.vn/lao-dong/an-sinh-xa-hoi.htm,2025-12-06T13:44:56.260531
2025-05-24,"Lũ, lũ quét",,0.0,,0.0,Không xác định,11-2025,0.5800000000000001,,,,,Văn học | Báo Người lao động,Người Lao Động,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://nld.com.vn/van-hoa-van-nghe/van-hoc.htm,2025-12-06T13:44:57.683118
2025-05-24,"Lũ, lũ quét",,0.0,,0.0,Không xác định,2025,0.5,,,,,Công nghệ số | Báo Người lao động,Người Lao Động,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://nld.com.vn/ai-365/cong-nghe-so.htm,2025-12-06T13:45:01.976437
2025-05-24,"Lũ, lũ quét","Lũ, lũ quét 1/1/2026",0.7,,0.0,Không xác định,1-1-2026,0.504,,,,,Nhóm chủ đề Infographic - nld.com.vn | Báo Người lao động,Người Lao Động,Thiên tai khí tượng – thủy văn,,,96 người chết,,0.475,LOW_QUALITY;MISSING_LOCATION;,https://nld.com.vn/infographic.htm,2025-12-06T13:45:06.709974
2025-05-24,"Lũ, lũ quét","Lũ, lũ quét 10/12/2025",0.7,,0.0,Không xác định,10-12-2025,0.63,,,,,Thông tin nóng nhất về tình hình xã hội trong nước | Báo Người lao động,Người Lao Động,Thiên tai khí tượng – thủy văn,,,,,0.35,LOW_QUALITY;MISSING_LOCATION;,https://nld.com.vn/thoi-su/xa-hoi.htm,2025-12-06T13:45:09.481437
2025-05-24,"Lũ, lũ quét","Lũ, lũ quét 27/12/2025",0.7,,0.0,Không xác định,27-12-2025,0.544,,,,,Vùng miền | Báo Người lao động,Người Lao Động,Thiên tai khí tượng – thủy văn,,,,,0.35,LOW_QUALITY;MISSING_LOCATION;,https://nld.com.vn/vung-mien.htm,2025-12-06T13:45:10.192885
2025-12-05,"Lũ, lũ quét","Lũ, lũ quét 31/12/2025",0.7,,0.0,Không xác định,31/12/2025,0.504,,,,,VietinBank tặng thêm ưu đãi cho khách hàng gửi tiết kiệm cuối năm,Báo Tin Tức,Thiên tai khí tượng – thủy văn,,,,,0.35,LOW_QUALITY;MISSING_LOCATION;,https://baotintuc.vn/doanh-nghiep-san-pham-dich-vu/vietinbank-tang-them-uu-dai-cho-khach-hang-gui-tiet-kiem-cuoi-nam-20251205141134839.htm,2025-12-06T13:42:02.719126
2025-11-06,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,Nhìn ra thế giới,Báo Tin Tức,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://baotintuc.vn/chuyen-la-the-gioi-162ct130.htm,2025-12-06T13:42:07.782467
2025-12-05,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,Thấp tầng Boutique Home Tràng Cát - Một tài sản mang 3 giá trị ‘vàng mười’,Báo Tin Tức,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://baotintuc.vn/doanh-nghiep-san-pham-dich-vu/thap-tang-boutique-home-trang-cat-mot-tai-san-mang-3-gia-tri-vang-muoi-20251205104411809.htm,2025-12-06T13:42:11.264636
2025-11-26,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,Megastory,Báo Tin Tức,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://baotintuc.vn/emagazine.htm,2025-12-06T13:42:22.777117
2025-12-05,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,Khám bệnh và phát thuốc miễn phí cho người dân vùng sạt lở,Báo Tin Tức,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://baotintuc.vn/dan-toc-mien-nui/kham-benh-va-phat-thuoc-mien-phi-cho-nguoi-dan-vung-sat-lo-20251205165233158.htm,2025-12-06T13:42:37.542848
2025-10-20,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,Góc nhìn,Báo Tin Tức,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://baotintuc.vn/goc-nhin-497ct0.htm,2025-12-06T13:42:38.321057
2025-10-30,"Lũ, lũ quét",,0.0,,0.0,Không xác định,0601,0.4,,,,,Cộng đồng,Báo Tin Tức,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://baotintuc.vn/cong-dong-585ct583.htm,2025-12-06T13:42:54.650184
2025-10-24,"Lũ, lũ quét",,0.0,,0.0,Không xác định,2024,0.5,,,,,"Giải mã muôn mặt, Tư vấn, bảo hiểm, việc làm, tiêu dùng, sức khỏe, tư vấn luật, nhà đất",Báo Tin Tức,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://baotintuc.vn/giai-ma-khuan-mat-597ct0.htm,2025-12-06T13:43:06.298463
2025-12-05,"Lũ, lũ quét","Lũ, lũ quét 28/11/2025",0.7,,0.0,Không xác định,28/11/2025,0.63,,,,,CBCNV Đội Quản lý điện Đồng Xuân dũng cảm cứu 6 người trong đợt lũ lịch sử vừa qua,Báo Tin Tức,Thiên tai khí tượng – thủy văn,,,,,0.35,LOW_QUALITY;MISSING_LOCATION;,https://baotintuc.vn/doanh-nghiep-san-pham-dich-vu/cbcnv-doi-quan-ly-dien-dong-xuan-dung-cam-cuu-6-nguoi-trong-dot-lu-lich-su-vua-qua-20251205162806963.htm,2025-12-06T13:43:08.524219
2025-10-30,"Lũ, lũ quét",,0.0,,0.0,Không xác định,0601,0.4,,,,,Bạn đọc,Báo Tin Tức,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://baotintuc.vn/ban-doc-583ct0.htm,2025-12-06T13:43:35.683524
2024-03-31,"Lũ, lũ quét","Lũ, lũ quét 15/12/2025",0.7,,0.0,Không xác định,15/12/2025,0.48,,,,,An ninh trật tự,Báo Tin Tức,Thiên tai khí tượng – thủy văn,,,"3 người chết, 2 người bị thương",,0.475,LOW_QUALITY;MISSING_LOCATION;,https://baotintuc.vn/an-ninh-trat-tu-579ct475.htm,2025-12-06T13:43:47.772797
2025-12-06,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,Khắc phục hậu quả mưa lũ miền Trung,Báo Tin Tức,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://baotintuc.vn/dong-su-kien/khac-phuc-hau-qua-mua-lu-mien-trung-e647.htm,2025-12-06T13:43:48.890037
2025-11-01,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,Người việt bốn phương,Báo Tin Tức,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://baotintuc.vn/nguoi-viet-4-phuong-478ct130.htm,2025-12-06T13:44:04.181676
2025-04-18,"Lũ, lũ quét","Lũ, lũ quét 14/6/2025",0.7,,0.0,Không xác định,14/6/2025,0.68,,,,,Khoa học - Công nghệ,Báo Tin Tức,Thiên tai khí tượng – thủy văn,,,,,0.35,LOW_QUALITY;MISSING_LOCATION;,https://baotintuc.vn/khoa-hoc-cong-nghe-131ct0.htm,2025-12-06T13:44:05.085370
2025-12-05,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,"PC Đắk Lắk: Thăm hỏi, động viên gia đình CBCNV bị ảnh hưởng ngập lụt",Báo Tin Tức,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://baotintuc.vn/doanh-nghiep-san-pham-dich-vu/pc-dak-lak-tham-hoi-dong-vien-gia-dinh-cbcnv-bi-anh-huong-ngap-lut-20251205164144481.htm,2025-12-06T13:44:13.296118
2025-10-24,"Lũ, lũ quét",,0.0,,0.0,Không xác định,2024,0.5,,,,,"Giải mã muôn mặt, Tư vấn, bảo hiểm, việc làm, tiêu dùng, sức khỏe, tư vấn luật, nhà đất",Báo Tin Tức,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://baotintuc.vn/giai-ma-muon-mat-597ct0.htm,2025-12-06T13:44:17.658930
